column;detector;hcid;padrow;position;uncal_slope;slope;uncal_dy;uncal_y;dy;x;y;z
3;148;297;4;1436;0.047;0.0796405;0.688409;127.558;1.21145;350.375;127.558;-241
2;149;299;1;1765;0.025;0.0557804;0.380725;113.262;0.878565;362.975;113.262;-217
2;149;299;1;97;-0.032;-0.00121956;-0.487328;118.012;-0.0192085;362.975;118.012;-217
2;149;299;1;572;-0.036;-0.00521956;-0.548244;123.95;-0.0822102;362.975;123.95;-217
2;150;301;4;231;0.027;0.065043;0.332613;120.094;0.832102;299.975;120.094;267.25
2;150;301;4;231;0.029;0.067043;0.357251;120.094;0.857688;299.975;120.094;267.25
2;151;303;3;363;0.062;0.0991989;0.799862;121.341;1.32353;312.575;121.341;274.75
2;151;303;3;329;0.038;0.0751989;0.490238;120.916;1.00332;312.575;120.916;274.75
2;152;305;3;470;0.031;0.0652184;0.417973;123.076;0.929571;325.175;123.076;287.5
2;152;305;3;471;0.034;0.0682184;0.458422;123.088;0.972331;325.175;123.088;287.5
2;153;307;3;544;0.006;0.0409462;0.08439;123.595;0.589438;337.775;123.595;300.25
2;153;307;3;562;0.019;0.0539462;0.267235;123.82;0.776578;337.775;123.82;300.25
2;154;309;3;699;0.031;0.0628136;0.454057;125.946;0.961593;350.375;125.946;313
2;154;309;3;702;0.035;0.0668136;0.512645;125.983;1.02283;350.375;125.983;313
2;155;311;2;777;-0.002;0.0293753;-0.030458;126.512;0.459316;362.975;126.512;325
3;155;311;2;1405;0.013;0.0443753;0.197977;126.762;0.693857;362.975;126.762;325
1;168;336;2;1738;-0.01;0.0294149;-0.12319;23.3312;0.373525;299.975;23.3312;-75.75
1;169;338;2;1865;-0.01;0.0273195;-0.12901;24.5156;0.362808;312.575;24.5156;-75.75
1;169;338;2;1869;-0.008;0.0293195;-0.103208;24.5656;0.389368;312.575;24.5656;-75.75
1;170;340;2;1979;-0.013;0.0230064;-0.175279;26.3385;0.321545;325.175;26.3385;-76.5
1;171;342;3;39;-0.031;0.00297262;-0.436015;27.2828;0.0433371;337.775;27.2828;-85.75
1;171;342;3;61;-0.016;0.0179726;-0.22504;27.5578;0.262018;337.775;27.5578;-85.75
1;171;343;1;2020;-0.051;-0.0170274;-0.717315;98.4453;-0.248238;337.775;98.4453;-68.75
1;171;343;1;158;0.015;0.0489726;0.210975;100.77;0.71396;337.775;100.77;-68.75
1;172;344;3;203;-0.012;0.0209283;-0.175764;29.7456;0.319263;350.375;29.7456;-87
1;172;344;3;204;-0.012;0.0209283;-0.175764;29.7581;0.319263;350.375;29.7581;-87
1;173;346;3;338;-0.001;0.0303952;-0.015229;31.0248;0.477602;362.975;31.0248;-88
0;173;346;14;1436;-0.027;0.00439521;-0.411183;1.14982;0.0690622;362.975;1.14982;-187
0;173;346;14;1441;-0.023;0.00839521;-0.350267;1.21232;0.131914;362.975;1.21232;-187
1;324;649;7;100;0.019;0.058225;0.234061;100.456;0.732298;299.975;100.456;-237.25
2;329;659;7;1531;-0.021;0.0098146;-0.319809;110.337;0.155199;362.975;110.337;-271
2;329;659;7;1577;0.01;0.0408146;0.15229;110.912;0.645403;362.975;110.912;-271
2;379;758;5;602;-0.032;0.00436919;-0.412832;52.3281;0.0582434;312.575;52.328;-98.25
2;379;758;5;679;0.019;0.0553692;0.245119;53.2906;0.738098;312.575;53.2905;-98.25
3;379;759;12;44;0.043;0.0793692;0.554743;135.353;1.05803;312.575;135.353;-150.75
3;379;759;12;71;0.061;0.0973692;0.786961;135.691;1.29798;312.575;135.69;-150.75
3;379;759;12;62;0.046;0.0823692;0.593446;135.578;1.09802;312.575;135.578;-150.75
3;381;762;5;2044;0.047;0.0794823;0.661055;62.7453;1.17555;337.775;62.7452;-102.75
3;381;762;5;2031;0.03;0.0624823;0.42195;62.5828;0.924115;337.775;62.5827;-102.75
3;381;763;12;511;0.042;0.0744823;0.59073;141.183;1.1016;337.775;141.183;-162.25
3;381;763;12;541;0.048;0.0804823;0.67512;141.558;1.19034;337.775;141.558;-162.25
3;382;764;5;260;0.016;0.0484073;0.234352;66.4581;0.734138;350.375;66.458;-105
3;382;764;6;312;0.003;0.0354073;0.043941;67.1081;0.536982;350.375;67.108;-114
3;383;766;6;627;0.002;0.0331508;0.030458;70.6373;0.520586;362.975;70.6372;-115
3;383;766;6;656;0.023;0.0541508;0.350267;70.9998;0.850361;362.975;70.9997;-115
1;399;799;15;786;-0.001;0.0327176;-0.014065;108.62;0.48154;337.775;108.62;60.75
2;399;799;15;1417;0.013;0.0467176;0.182845;108.908;0.687593;337.775;108.908;60.75
2;400;801;15;1530;0.025;0.0581587;0.366175;110.733;0.870838;350.375;110.733;60.75
2;401;803;15;1662;0.029;0.0608122;0.441641;111.975;0.955709;362.975;111.975;61.25
2;401;803;15;1663;0.03;0.0618122;0.45687;111.987;0.971425;362.975;111.987;61.25
3;492;984;3;406;-0.028;0.0103433;-0.344932;68.3225;0.131154;299.975;68.3225;22.5
3;492;984;4;1740;-0.039;-0.000656719;-0.480441;59.3975;-0.00832727;299.975;59.3975;13.5
3;492;984;4;2027;-0.046;-0.00765672;-0.566674;62.985;-0.0970881;299.975;62.985;13.5
3;492;984;4;48;-0.001;0.0373433;-0.012319;63.8475;0.473517;299.975;63.8475;13.5
2;494;989;1;430;0.017;0.0224916;0.229211;122.601;1.44964;325.175;122.601;40.5
3;494;989;3;411;-0.019;-0.0135084;-0.256177;140.364;-0.870648;325.175;140.364;22.5
3;495;991;3;409;0.032;0.0657658;0.45008;139.896;0.954812;337.775;139.896;22.5
3;495;991;3;418;0.039;0.0727658;0.548535;140.008;1.05644;337.775;140.008;22.5
3;496;993;4;595;0.056;0.0882743;0.820232;142.646;1.33909;350.375;142.646;13.5
3;496;993;4;580;0.044;0.0762743;0.644468;142.458;1.15705;350.375;142.458;13.5
0;517;1035;14;691;0.005;0.0418146;0.064505;89.4406;0.548636;312.575;89.4406;68.25
0;517;1035;14;690;0.005;0.0418146;0.064505;89.4281;0.548636;312.575;89.4281;68.25
0;518;1037;13;780;0.018;0.0530166;0.242694;90.951;0.736665;325.175;90.951;76.5
1;518;1037;13;1386;0.016;0.0510166;0.215728;90.926;0.708875;325.175;90.926;76.5
1;519;1039;13;1463;-0.002;0.031817;-0.02813;91.4828;0.459569;337.775;91.4828;77.25
1;519;1039;13;1467;0.001;0.034817;0.014065;91.5328;0.502901;337.775;91.5328;77.25
1;520;1041;13;1547;0.005;0.0375853;0.073235;92.9456;0.56632;350.375;92.9456;78
1;520;1041;13;1556;0.011;0.0435853;0.161117;93.0581;0.656725;350.375;93.0581;78
1;521;1043;13;1613;0.002;0.0331983;0.030458;93.3623;0.519798;362.975;93.3623;79
0;525;1050;0;1419;-0.026;0.00802662;-0.36569;0.92075;0.11533;337.775;0.920734;49
0;63;126;13;1593;-0.019;0.0142188;-0.267235;3.1078;0.207351;337.775;3.10778;215.25
0;65;130;13;1964;-0.009;0.018568;-0.137061;7.74982;0.314672;362.975;7.74981;226
0;74;148;7;1639;0.006;0.041489;0.080898;4.1136;0.578907;325.175;4.11359;-13.5
0;75;150;7;491;0.06;0.0945785;0.8439;14.9208;1.36684;337.775;14.9207;-13.5
1;108;217;3;1592;-0.023;0.015073;-0.283337;93.5062;0.19103;299.975;93.5062;-83.25
1;108;217;3;1696;0.047;0.085073;0.578993;94.8062;1.07819;299.975;94.8062;-83.25
1;109;219;4;77;0.045;0.0817675;0.580545;99.7656;1.08032;312.575;99.7655;-90.75
1;109;219;4;85;0.055;0.0917675;0.709555;99.8656;1.21244;312.575;99.8655;-90.75
2;112;225;5;1896;0.031;0.062917;0.454057;115.308;0.959756;350.375;115.308;-105
2;112;225;5;1944;0.063;0.094917;0.922761;115.908;1.44789;350.375;115.908;-105
2;113;227;5;280;0.015;0.0184449;0.228435;120.3;2.16301;362.975;120.3;-106
2;247;494;5;506;-0.028;-0.00479499;-0.361228;51.1281;-0.134735;312.575;51.1281;135.75
2;248;496;6;417;-0.031;0.00412741;-0.417973;50.4135;0.0576648;325.175;50.4135;132.5
2;250;500;7;427;-0.006;0.0259179;-0.087882;50.5456;0.398227;350.375;50.5457;132
2;251;502;7;516;0.005;0.0368131;0.076145;51.2498;0.577508;362.975;51.2498;133
2;282;565;3;766;-0.022;0.0170496;-0.271018;126.822;0.21534;299.975;126.822;22.5
3;282;565;3;1434;0.019;0.0580496;0.234061;127.572;0.733177;299.975;127.572;22.5
3;283;567;3;1455;0.014;0.0515054;0.180614;127.351;0.685526;312.575;127.351;22.5
3;283;567;3;1460;0.018;0.0555054;0.232218;127.414;0.738765;312.575;127.414;22.5
3;284;569;2;1506;0.006;0.0419881;0.080898;128.451;0.58045;325.175;128.451;31.5
3;285;571;2;1599;0.025;0.0596888;0.351625;129.171;0.865423;337.775;129.171;31.5
3;286;573;2;1634;0.005;0.0378389;0.073235;130.033;0.571086;350.375;130.033;31.5
3;286;573;2;1636;0.007;0.0398389;0.102529;130.058;0.601271;350.375;130.058;31.5
3;287;575;2;1711;-0.001;0.00219686;-0.015229;130.587;0.367391;362.975;130.587;31.5
3;287;575;2;1721;0.006;0.00919686;0.091374;130.712;1.53803;362.975;130.712;31.5
3;342;684;7;93;-0.003;0.0352379;-0.036957;64.41;0.444983;299.975;64.4099;-13.5
3;342;684;7;104;0;0.0382379;0;64.5475;0.482867;299.975;64.5474;-13.5
0;344;689;8;2028;0.048;0.0830269;0.647184;80.9761;1.15931;325.175;80.976;-22.5
0;344;689;8;2031;0.05;0.0850269;0.67415;81.0136;1.18724;325.175;81.0135;-22.5
1;346;693;8;1806;0.015;0.0470638;0.219705;96.1831;0.715746;350.375;96.1831;-22.5
1;347;695;8;364;-0.02;0.0110705;-0.30458;103.35;0.172917;362.975;103.35;-22.5
1;347;695;8;486;0.058;0.0890705;0.883282;104.875;1.39124;362.975;104.875;-22.5
3;370;741;3;415;0.007;0.0397708;0.102529;140.396;0.601916;350.375;140.396;168
0;391;782;14;87;-0.012;0.0241022;-0.154812;9.89058;0.32634;312.575;9.89058;192.25
0;392;784;14;221;-0.028;0.0076604;-0.377524;11.9635;0.105563;325.175;11.9635;199.5
0;393;786;15;328;-0.019;0.0149267;-0.267235;12.8953;0.219498;337.775;12.8953;198.75
0;399;798;2;1450;-0.029;0.00471762;-0.407885;1.3203;0.0694342;337.775;1.32029;170.75
2;401;802;5;1825;-0.01;0.0218122;-0.15229;42.0123;0.342795;362.975;42.0123;151
2;401;802;5;1901;0.041;0.0728122;0.624389;42.9623;1.1443;362.975;42.9623;151
1;481;963;6;1381;-0.039;-0.00185678;-0.503139;90.4656;-0.0245039;312.575;90.4656;252.25
1;534;1069;7;1549;0.027;0.0664705;0.332613;92.9687;0.831036;299.975;92.9687;-237.25
1;534;1069;7;1547;0.025;0.0644705;0.307975;92.9437;0.806031;299.975;92.9437;-237.25
1;535;1071;8;1694;0.019;0.0509517;0.245119;94.3781;0.787472;312.575;94.3781;-244.75
1;536;1073;8;1786;0.011;0.0456345;0.148313;95.926;0.644613;325.175;95.926;-255.5
1;536;1073;8;1798;0.019;0.0536345;0.256177;96.076;0.757618;325.175;96.076;-255.5
1;537;1075;8;1957;0.019;0.0518448;0.267235;97.6578;0.757113;337.775;97.6578;-266.25
1;537;1075;8;1956;0.018;0.0508448;0.25317;97.6453;0.742509;337.775;97.6453;-266.25
1;539;1079;9;160;0.018;0.0487613;0.274122;100.8;0.763557;362.975;100.8;-289
1;539;1079;9;156;0.015;0.0457613;0.228435;100.75;0.71658;362.975;100.75;-289
1;79;158;6;1580;-0.018;0.0179727;-0.232218;20.9531;0.239716;312.575;20.9531;-105.75
1;80;160;6;1648;-0.034;0.00113016;-0.458422;22.201;0.0158127;325.175;22.201;-108.5
1;80;160;6;1726;0.015;0.0501302;0.202245;23.176;0.701402;325.175;23.176;-108.5
1;82;164;6;1939;-0.014;0.0188802;-0.205058;25.8456;0.285787;350.375;25.8456;-114
1;82;164;6;1948;-0.008;0.0248802;-0.117176;25.9581;0.376608;350.375;25.9581;-114
0;102;205;3;478;0.028;0.066499;0.344932;87.2225;0.845733;299.975;87.2224;22.5
0;102;205;3;469;0.022;0.060499;0.271018;87.11;0.769425;299.975;87.1099;22.5
0;103;207;3;581;0.001;0.037896;0.012901;88.0262;0.503025;312.575;88.0262;22.5
0;104;209;3;669;0.015;0.0502383;0.202245;89.5886;0.706101;325.175;89.5886;22.5
0;105;211;3;760;0.003;0.0366302;0.042195;90.2832;0.536699;337.775;90.2832;22.5
1;105;211;3;1376;0.009;0.0426302;0.126585;90.3832;0.62461;337.775;90.3832;22.5
1;106;213;3;1473;0.019;0.0515462;0.278293;92.0206;0.784956;350.375;92.0206;22.5
1;106;213;3;1472;0.018;0.0505462;0.263646;92.0081;0.769728;350.375;92.0081;22.5
3;228;457;3;1526;-0.003;0.0114147;-0.036957;128.681;0.28506;299.975;128.681;-83.25
3;229;459;4;1756;0.038;0.0753082;0.490238;131.153;0.992176;312.575;131.153;-90.75
3;229;459;4;1769;0.047;0.0843082;0.606347;131.316;1.11075;312.575;131.316;-90.75
3;230;461;4;1928;0.024;0.0661488;0.323592;133.701;1.30006;325.175;133.701;-92.5
3;230;461;4;1948;0.045;0.0871488;0.606735;133.951;1.71279;325.175;133.951;-92.5
3;231;463;4;111;0.034;0.0711546;0.47821;136.183;1.00463;337.775;136.183;-94.25
3;232;465;5;298;0.004;0.0144932;0.058588;138.933;0.486838;350.375;138.933;-105
3;232;465;5;301;0.006;0.0164932;0.087882;138.971;0.55402;350.375;138.971;-105
3;233;467;5;501;0.002;0.00452931;0.030458;141.062;0.656436;362.975;141.062;-106
3;258;517;12;1587;0.046;0.0852542;0.566674;129.444;1.07709;299.975;129.444;-150.75
3;258;517;12;1579;0.038;0.0772542;0.468122;129.344;0.976023;299.975;129.344;-150.75
3;259;519;13;1831;0.044;0.0813777;0.567644;132.091;1.07651;312.575;132.091;-158.25
3;259;519;13;1825;0.035;0.0723777;0.451535;132.016;0.957456;312.575;132.016;-158.25
3;260;521;13;7;0.052;0.087643;0.701116;135.288;1.21731;325.175;135.289;-164.5
3;260;521;13;3;0.048;0.083643;0.647184;135.238;1.16175;325.175;135.239;-164.5
3;261;523;13;253;0.052;0.0866466;0.73138;137.958;1.24568;337.775;137.958;-170.75
3;261;523;13;253;0.051;0.0856466;0.717315;137.958;1.23131;337.775;137.958;-170.75
1;264;528;4;153;0.052;0.0899357;0.640588;29.1187;1.14644;299.975;29.1188;-214.75
2;265;530;5;1524;0.007;0.0134414;0.090307;38.2531;0.698087;312.575;38.2531;-222.25
3;267;534;3;1481;0.045;0.0792449;0.632925;55.7078;1.12833;337.775;55.7078;-223.75
3;269;538;3;705;0.007;0.0380773;0.106603;71.6123;0.58707;362.975;71.6123;-235
3;269;538;3;778;0.056;0.0870773;0.852824;72.5248;1.34255;362.975;72.5248;-235
2;333;667;7;1546;0.054;0.088255;0.75951;110.52;1.27131;337.775;110.52;266.25
2;333;667;7;1543;0.048;0.082255;0.67512;110.483;1.18488;337.775;110.483;266.25
1;334;669;3;1569;-0.018;0.0138677;-0.263646;93.2206;0.210198;350.375;93.2206;313
0;334;669;7;102;0.01;0.0418677;0.14647;82.4831;0.634605;350.375;82.4831;277
0;334;669;9;1698;0.02;0.0518677;0.29294;76.8331;0.78618;350.375;76.8331;259
2;334;669;10;76;-0.055;-0.0231323;-0.805585;118.158;-0.350626;350.375;118.158;250
2;334;669;11;134;-0.042;-0.0101323;-0.615174;118.883;-0.15358;350.375;118.883;241
3;396;793;10;1607;0.022;0.0614414;0.271018;129.694;0.772946;299.975;129.694;98.25
3;396;793;10;1621;0.04;0.0794414;0.49276;129.869;0.99939;299.975;129.869;98.25
3;397;795;9;1745;0.047;0.0840597;0.606347;131.016;1.12666;312.575;131.016;105.75
3;397;795;9;1731;0.032;0.0690597;0.412832;130.841;0.925612;312.575;130.841;105.75
3;399;799;9;1946;0.012;0.0457176;0.16878;133.52;0.672875;337.775;133.52;111.25
3;399;799;9;1956;0.019;0.0527176;0.267235;133.645;0.775901;337.775;133.645;111.25
3;400;801;9;67;0.041;0.0741587;0.600527;136.046;1.11041;350.375;136.046;114
3;400;801;9;62;0.033;0.0661587;0.483351;135.983;0.990626;350.375;135.983;114
3;401;803;8;145;0.021;0.0528122;0.319809;136.612;0.829983;362.975;136.612;124
3;401;803;8;156;0.029;0.0608122;0.441641;136.75;0.955709;362.975;136.75;124
0;438;877;12;1626;-0.009;0.0302272;-0.110871;75.9312;0.381041;299.975;75.9312;-150.75
0;438;877;12;1658;0.013;0.0522272;0.160147;76.3312;0.65837;299.975;76.3312;-150.75
0;440;881;13;1961;0.005;0.0407251;0.067415;80.1135;0.56617;325.175;80.1135;-164.5
0;440;881;13;1975;0.015;0.0507251;0.202245;80.2885;0.705193;325.175;80.2885;-164.5
0;441;883;13;85;0.01;0.0437435;0.14065;81.8578;0.637076;337.775;81.8578;-170.75
0;441;883;13;87;0.012;0.0457435;0.16878;81.8828;0.666203;337.775;81.8828;-170.75
0;442;885;13;217;0.016;0.0493725;0.234352;83.9206;0.738969;350.375;83.9206;-177
0;442;885;13;220;0.018;0.0513725;0.263646;83.9581;0.768904;350.375;83.9581;-177
0;443;887;14;375;0.024;0.0554273;0.365496;85.4873;0.873165;362.975;85.4873;-187
0;443;887;14;375;0.025;0.0564273;0.380725;85.4873;0.888919;362.975;85.4873;-187
3;498;997;5;1817;-0.051;-0.0390756;-0.628269;132.319;-1.12883;299.975;132.319;-98.25
3;499;999;4;1414;-0.028;0.0080741;-0.361228;126.878;0.107601;312.575;126.878;-90.75
3;501;1003;3;1496;0.042;0.0751947;0.59073;127.895;1.09862;337.775;127.895;-85.75
3;501;1003;3;1500;0.043;0.0761947;0.604795;127.945;1.11323;337.775;127.945;-85.75
0;522;1044;5;406;-0.031;0.00709956;-0.381889;14.3225;0.0906233;299.975;14.3225;4.5
2;522;1044;7;1973;-0.057;-0.0189004;-0.702183;44.31;-0.241257;299.975;44.3099;-13.5
0;523;1046;3;1793;-0.014;0.0232655;-0.180614;5.5762;0.306451;312.575;5.57618;22.5
0;523;1046;5;522;-0.013;0.0242655;-0.167713;15.2887;0.319623;312.575;15.2887;4.5
0;524;1048;5;692;-0.014;0.0207398;-0.188762;17.8761;0.295241;325.175;17.8761;4.5
0;524;1048;5;693;-0.014;0.0207398;-0.188762;17.8886;0.295241;325.175;17.8886;4.5
1;525;1050;5;1410;-0.012;0.0220266;-0.16878;18.8083;0.316487;337.775;18.8082;4.5
1;527;1054;4;1713;-0.014;0.0173411;-0.213206;22.6123;0.273008;362.975;22.6123;13.5
1;527;1054;5;1669;-0.018;0.0133411;-0.274122;22.0623;0.210035;362.975;22.0623;4.5
0;5;10;9;107;-0.017;-0.014528;-0.258893;10.1373;-3.06747;362.975;10.1373;262
0;39;78;3;1433;-0.064;-0.0343339;-0.90016;1.10779;-0.544995;337.775;1.10782;162.25
2;204;408;2;206;-0.013;0.0259543;-0.160147;47.7812;0.326949;299.975;47.7812;-199.75
2;204;408;2;254;0.021;0.0599543;0.258699;48.3812;0.75525;299.975;48.3812;-199.75
2;205;410;3;662;0.029;0.0654921;0.374129;53.0781;0.867071;312.575;53.0781;-207.25
2;205;410;3;660;0.028;0.0644921;0.361228;53.0531;0.853832;312.575;53.0531;-207.25
3;206;412;3;1636;0.029;0.0641874;0.391007;58.051;0.890628;325.175;58.051;-215.5
3;206;412;3;1647;0.038;0.0731874;0.512354;58.1885;1.01551;325.175;58.1885;-215.5
3;207;414;3;14;0.046;0.0794455;0.64699;62.9703;1.14482;337.775;62.9703;-223.75
3;207;414;3;2046;0.029;0.0624455;0.407885;62.7703;0.899849;337.775;62.7703;-223.75
3;208;416;3;372;0.037;0.0694822;0.541939;67.8581;1.0443;350.375;67.8581;-232
3;208;416;3;375;0.04;0.0724822;0.58588;67.8956;1.08939;350.375;67.8956;-232
3;209;418;4;754;-0.008;0.0230662;-0.121832;72.2248;0.36016;362.975;72.2248;-244
2;224;448;11;1786;-0.031;0.00336034;-0.417973;41.9511;0.0471003;325.175;41.9512;-49
2;225;450;11;1640;-0.048;-0.0141785;-0.67512;39.6833;-0.204812;337.775;39.6833;-49
2;225;450;11;2044;-0.008;0.0258215;-0.11252;44.7333;0.372996;337.775;44.7333;-49
1;232;464;0;594;-0.052;-0.0415068;-0.761644;34.6331;-1.39425;350.375;34.6332;-60.75
2;233;466;0;643;-0.028;-0.0254707;-0.426412;52.8373;-3.69148;362.975;52.8374;-61.25
3;233;466;0;1457;0.023;0.0255293;0.350267;55.4123;3.69998;362.975;55.4124;-61.25
3;233;466;0;1464;0.029;0.0315293;0.441641;55.4998;4.56956;362.975;55.4999;-61.25
0;233;467;1;342;0.04;0.0425293;0.60916;85.0748;6.1638;362.975;85.0749;-70
1;233;467;1;1867;0.002;0.00452931;0.030458;96.5373;0.656436;362.975;96.5374;-70
1;233;467;1;1864;0;0.00252931;0;96.4998;0.366575;362.975;96.4999;-70
0;233;467;2;1439;-0.031;-0.0284707;-0.472099;73.1873;-4.12627;362.975;73.1874;-79
1;266;533;5;1485;0.055;0.0910484;0.741565;92.1635;1.24403;325.175;92.1635;-231.5
1;266;533;5;1775;-0.011;0.0250484;-0.148313;95.7885;0.342246;325.175;95.7885;-231.5
0;321;643;5;381;-0.004;0.0294797;-0.05626;85.5578;0.426802;337.775;85.5577;-102.75
0;321;643;5;409;0.015;0.0484797;0.210975;85.9078;0.701882;337.775;85.9077;-102.75
0;322;645;5;394;-0.02;0.0127636;-0.29294;86.1331;0.191954;350.375;86.1331;-105
0;322;645;5;502;0.038;0.0707636;0.556586;87.4831;1.06423;350.375;87.4831;-105
0;322;645;6;488;-0.031;0.00176361;-0.454057;87.3081;0.0265232;350.375;87.3081;-114
0;323;647;5;789;0.014;0.045369;0.213206;90.6623;0.710051;362.975;90.6623;-106
1;323;647;5;1404;0.02;0.051369;0.30458;90.7498;0.803955;362.975;90.7498;-106
2;360;721;9;1521;-0.039;-0.000984131;-0.480441;110.619;-0.0124844;299.975;110.619;229.75
2;360;721;10;1466;-0.028;0.0100159;-0.344932;109.931;0.127058;299.975;109.931;222.25
2;360;721;10;1541;0.022;0.0600159;0.271018;110.869;0.761343;299.975;110.869;222.25
0;361;723;11;666;-0.045;-0.00832918;-0.580545;89.1281;-0.112078;312.575;89.128;214.75
0;363;727;13;1440;-0.053;-0.01945;-0.745445;73.1953;-0.285721;337.775;73.1952;215.25
3;364;728;14;473;-0.045;-0.0130641;-0.659115;69.1206;-0.197033;350.375;69.1205;214
3;364;728;15;504;-0.035;-0.00306405;-0.512645;69.5081;-0.0462123;350.375;69.508;205.75
3;391;782;15;78;0.046;0.0821022;0.593446;63.7781;1.11165;312.575;63.7781;184.75
3;391;782;15;74;0.042;0.0781022;0.541842;63.7281;1.05749;312.575;63.7281;184.75
1;396;793;5;200;-0.031;0.00844144;-0.381889;101.706;0.106195;299.975;101.706;135.75
1;397;795;4;1960;-0.027;0.0100597;-0.348327;97.7031;0.134831;312.575;97.7031;143.25
0;399;799;5;701;-0.039;-0.00528238;-0.548535;89.5578;-0.0777463;337.775;89.5578;145.25
0;400;801;5;355;-0.048;-0.0148413;-0.703056;85.6456;-0.222226;350.375;85.6456;150
1;401;802;3;1729;-0.026;0.00581217;-0.395954;22.8123;0.0913426;362.975;22.8123;169
0;401;803;5;2031;-0.047;-0.0151878;-0.715763;80.5873;-0.238688;362.975;80.5873;151
1;459;919;13;210;-0.06;-0.0258446;-0.8439;101.42;-0.375928;337.775;101.42;77.25
1;459;919;13;438;-0.006;0.0281554;-0.08439;104.27;0.409542;337.775;104.27;77.25
1;459;919;13;470;0.002;0.0361554;0.02813;104.67;0.525908;337.775;104.67;77.25
1;459;919;14;261;-0.03;0.00415544;-0.42195;102.058;0.060444;337.775;102.058;68.75
1;459;919;14;426;0.004;0.0381554;0.05626;104.12;0.554999;337.775;104.12;68.75
1;459;919;15;129;0.018;0.0521554;0.25317;100.408;0.758639;337.775;100.408;60.75
1;459;919;15;398;-0.036;-0.00184456;-0.50634;103.77;-0.0268305;337.775;103.77;60.75
3;508;1017;15;504;-0.022;0.0100884;-0.322234;141.508;0.152479;350.375;141.508;-339.25
3;515;1030;15;186;-0.05;-0.0171684;-0.76145;65.1248;-0.264162;362.975;65.1248;208.25
3;517;1034;0;201;-0.002;0.0348146;-0.025802;65.3156;0.456791;312.575;65.3156;173.25
3;518;1036;0;315;0.002;0.0370166;0.026966;67.1385;0.514345;325.175;67.1385;180.25
3;518;1036;0;313;0.001;0.0360166;0.013483;67.1135;0.50045;325.175;67.1135;180.25
3;519;1038;0;369;-0.005;0.028817;-0.070325;67.4078;0.416236;337.775;67.4078;187.25
3;519;1038;0;375;-0.001;0.032817;-0.014065;67.4828;0.474013;337.775;67.4828;187.25
3;520;1040;0;486;-0.003;0.0295853;-0.043941;69.2831;0.445779;350.375;69.2831;194.25
3;521;1042;0;616;0.01;0.0411983;0.15229;70.4998;0.645057;362.975;70.4998;195.75
3;294;588;14;46;-0.014;0.0248244;-0.172466;63.7812;0.311206;299.975;63.7812;-289.75
3;294;588;14;74;0.007;0.0458244;0.086233;64.1312;0.574469;299.975;64.1312;-289.75
3;296;592;15;495;0.007;0.0419722;0.094381;69.3885;0.581997;325.175;69.3885;-311.25
3;297;594;15;760;0.016;0.0488973;0.22504;72.2953;0.709258;337.775;72.2953;-325.25
0;298;597;15;1561;0.023;0.0551715;0.336881;75.1206;0.827229;350.375;75.1206;-339.25
0;298;597;15;1557;0.02;0.0521715;0.29294;75.0706;0.782247;350.375;75.0706;-339.25
1;379;759;0;184;0.015;0.0513692;0.193515;101.103;0.684776;312.575;101.103;-60.75
1;381;763;1;368;-0.005;0.0274823;-0.070325;103.395;0.406464;337.775;103.395;-68.75
1;381;763;1;377;0.002;0.0344823;0.02813;103.508;0.509994;337.775;103.508;-68.75
1;382;765;1;497;0.014;0.0464073;0.205058;105.421;0.703806;350.375;105.421;-69
1;383;767;1;618;0.027;0.0581508;0.411183;106.525;0.913175;362.975;106.525;-70
1;383;767;1;616;0.025;0.0561508;0.380725;106.5;0.881768;362.975;106.5;-70
1;444;888;2;1419;-0.016;0.0232445;-0.197104;19.3437;0.290269;299.975;19.3437;-199.75
1;445;890;3;1558;-0.014;0.0229199;-0.180614;20.6781;0.302993;312.575;20.6781;-207.25
